-2.0, 12.0, 35.0, 43.0, -23.0, 5.0, -3.0, -18.0
-4.0, -9.0, -102.0, 27.0, 7.0, -16.0, -8.0, -23.0
-5.0, -2.0, 27.0, -34.0, -25.0, 1.0, -9.0, -19.0
-3.0, -5.0, 55.0, 43.0, 14.0, -8.0, 12.0, -5.0
6.0, 0.0, 4.0, 8.0, 5.0, 5.0, -4.0, -13.0
0.0, 5.0, 13.0, -31.0, -2.0, -4.0, -2.0, -16.0
-9.0, -7.0, -24.0, 13.0, 17.0, -6.0, 4.0, -14.0
6.0, 1.0, 44.0, 32.0, -7.0, -8.0, -26.0, -23.0
5.0, 1.0, -39.0, -67.0, -31.0, 0.0, -9.0, -16.0
-2.0, -6.0, -15.0, 17.0, 13.0, -1.0, 1.0, -17.0
-1.0, 1.0, -22.0, -71.0, -4.0, 3.0, 0.0, -13.0
-5.0, 2.0, 18.0, -1.0, -3.0, -8.0, 9.0, 0.0
-2.0, -1.0, -36.0, -27.0, 2.0, 7.0, 0.0, -17.0
7.0, 4.0, 32.0, 36.0, 14.0, 12.0, -7.0, -12.0
-10.0, -5.0, -1.0, -40.0, 3.0, -10.0, 8.0, -6.0
8.0, 8.0, -31.0, 81.0, 26.0, 19.0, -5.0, -15.0
-12.0, -15.0, -27.0, -128.0, -72.0, -38.0, 4.0, -13.0
10.0, 12.0, 26.0, 34.0, 6.0, 22.0, 21.0, 1.0
-3.0, -4.0, -1.0, 20.0, -16.0, -2.0, -11.0, -18.0
-5.0, -3.0, -65.0, -56.0, 9.0, -5.0, 15.0, -9.0
1.0, 4.0, 47.0, 60.0, 19.0, 7.0, -25.0, -30.0
1.0, 0.0, 15.0, -48.0, -11.0, -13.0, -2.0, -9.0
0.0, -1.0, -24.0, 20.0, 2.0, 1.0, 41.0, 9.0
-2.0, -1.0, -1.0, -41.0, -5.0, 5.0, -14.0, -23.0
0.0, 1.0, 60.0, 83.0, 8.0, -1.0, 5.0, -8.0
-2.0, -7.0, -67.0, 28.0, 10.0, -5.0, -3.0, -10.0
4.0, 4.0, 10.0, -36.0, -16.0, -1.0, -6.0, -10.0
-2.0, -5.0, -39.0, -39.0, -12.0, 1.0, 15.0, -8.0
-3.0, 0.0, 50.0, 28.0, 44.0, 11.0, 2.0, -18.0
-3.0, 0.0, -19.0, 98.0, 3.0, -6.0, 7.0, -10.0
3.0, 4.0, 27.0, 82.0, 2.0, -15.0, -20.0, -19.0
-8.0, -1.0, 49.0, 9.0, 1.0, 22.0, 14.0, -2.0
15.0, -2.0, -58.0, -29.0, 1.0, 19.0, 0.0, -10.0
-2.0, 6.0, 45.0, 50.0, 34.0, -2.0, -3.0, -22.0
-1.0, -2.0, -54.0, -3.0, -23.0, 0.0, -4.0, -13.0
1.0, 2.0, 40.0, -11.0, -12.0, -19.0, -3.0, -19.0
-8.0, 5.0, 28.0, 48.0, 10.0, -8.0, -5.0, -11.0
-6.0, -8.0, -44.0, -92.0, -5.0, 4.0, -4.0, -13.0
-1.0, -6.0, -47.0, -48.0, 3.0, 5.0, 2.0, -16.0
-3.0, 1.0, 36.0, 33.0, 1.0, -6.0, 2.0, -13.0
-1.0, -1.0, -71.0, 41.0, -5.0, -4.0, -10.0, -23.0
-1.0, 4.0, 65.0, -18.0, 6.0, -2.0, 2.0, -12.0
4.0, 4.0, 34.0, -70.0, -7.0, 1.0, -1.0, -21.0
2.0, -3.0, 28.0, 40.0, 5.0, 4.0, -1.0, -12.0
4.0, 3.0, -8.0, -10.0, 4.0, -13.0, 5.0, -13.0
-5.0, -5.0, -47.0, -18.0, -6.0, -25.0, -30.0, -32.0
-8.0, -10.0, 15.0, 17.0, 1.0, 29.0, 17.0, -6.0
0.0, -1.0, -25.0, -90.0, 1.0, 15.0, 3.0, -9.0
-1.0, 3.0, 33.0, -2.0, 2.0, 2.0, -17.0, -24.0
7.0, 7.0, 34.0, 29.0, -21.0, -10.0, 24.0, 4.0
-1.0, -4.0, 11.0, -55.0, -6.0, -10.0, -13.0, -16.0
3.0, -3.0, -67.0, 107.0, -1.0, -14.0, -4.0, -24.0
-5.0, 0.0, 12.0, -15.0, 20.0, 5.0, 14.0, -3.0
-6.0, -2.0, -5.0, -49.0, -3.0, 1.0, -16.0, -21.0
6.0, 4.0, 41.0, 42.0, 21.0, -2.0, 6.0, -1.0
-6.0, -4.0, 30.0, 70.0, -30.0, -13.0, 0.0, -10.0
-3.0, -10.0, -81.0, -63.0, -10.0, 4.0, 2.0, -20.0
0.0, 0.0, -5.0, -37.0, 11.0, -9.0, -1.0, -13.0
